GeneID,PathwayID,PathwayName
Rv1451,mtb079,Metabolic pathways 
Rv1456c,mtb079,Metabolic pathways 
Rv1464,mtb079,Metabolic pathways 
Rv1472,mtb079,Metabolic pathways 
Rv1475c,mtb079,Metabolic pathways 
Rv1483,mtb079,Metabolic pathways 
Rv1484,mtb079,Metabolic pathways 
Rv1485,mtb079,Metabolic pathways 
Rv1492,mtb079,Metabolic pathways 
Rv1493,mtb079,Metabolic pathways 
Rv1511,mtb079,Metabolic pathways 
Rv1512,mtb079,Metabolic pathways 
Rv1530,mtb079,Metabolic pathways 
Rv1538c,mtb079,Metabolic pathways 
Rv1551,mtb079,Metabolic pathways 
Rv1552,mtb079,Metabolic pathways 
Rv1553,mtb079,Metabolic pathways 
Rv1554,mtb079,Metabolic pathways 
Rv1555,mtb079,Metabolic pathways 
Rv1559,mtb079,Metabolic pathways 
Rv1562c,mtb079,Metabolic pathways 
Rv1563c,mtb079,Metabolic pathways 
Rv1564c,mtb079,Metabolic pathways 
Rv1568,mtb079,Metabolic pathways 
Rv1569,mtb079,Metabolic pathways 
Rv1570,mtb079,Metabolic pathways 
Rv1589,mtb079,Metabolic pathways 
Rv1594,mtb079,Metabolic pathways 
Rv1595,mtb079,Metabolic pathways 
Rv1596,mtb079,Metabolic pathways 
Rv1599,mtb079,Metabolic pathways 
Rv1600,mtb079,Metabolic pathways 
Rv1601,mtb079,Metabolic pathways 
Rv1602,mtb079,Metabolic pathways 
Rv1603,mtb079,Metabolic pathways 
Rv1604,mtb079,Metabolic pathways 
Rv1605,mtb079,Metabolic pathways 
Rv1606,mtb079,Metabolic pathways 
Rv1609,mtb079,Metabolic pathways 
Rv1611,mtb079,Metabolic pathways 
Rv1612,mtb079,Metabolic pathways 
Rv1613,mtb079,Metabolic pathways 
Rv1617,mtb079,Metabolic pathways 
Rv1622c,mtb079,Metabolic pathways 
Rv1623c,mtb079,Metabolic pathways 
Rv1625c,mtb079,Metabolic pathways 
Rv1631,mtb079,Metabolic pathways 
Rv1635c,mtb079,Metabolic pathways 
Rv1652,mtb079,Metabolic pathways 
Rv1653,mtb079,Metabolic pathways 
Rv1654,mtb079,Metabolic pathways 
Rv1655,mtb079,Metabolic pathways 
Rv1656,mtb079,Metabolic pathways 
Rv1658,mtb079,Metabolic pathways 
Rv1659,mtb079,Metabolic pathways 
Rv1692,mtb079,Metabolic pathways 
Rv1695,mtb079,Metabolic pathways 
Rv1699,mtb079,Metabolic pathways 
Rv1703c,mtb079,Metabolic pathways 
Rv1712,mtb079,Metabolic pathways 
Rv1715,mtb079,Metabolic pathways 
Rv1731,mtb079,Metabolic pathways 
Rv1736c,mtb079,Metabolic pathways 
Rv1745c,mtb079,Metabolic pathways 
Rv1760,mtb079,Metabolic pathways 
Rv1781c,mtb079,Metabolic pathways 
Rv1812c,mtb079,Metabolic pathways 
Rv1822,mtb079,Metabolic pathways 
Rv1826,mtb079,Metabolic pathways 
Rv1832,mtb079,Metabolic pathways 
Rv1833c,mtb079,Metabolic pathways 
Rv1837c,mtb079,Metabolic pathways 
Rv1843c,mtb079,Metabolic pathways 
Rv1844c,mtb079,Metabolic pathways 
Rv1847,mtb079,Metabolic pathways 
Rv1848,mtb079,Metabolic pathways 
Rv1849,mtb079,Metabolic pathways 
Rv1850,mtb079,Metabolic pathways 
Rv1854c,mtb079,Metabolic pathways 
Rv1862,mtb079,Metabolic pathways 
Rv1867,mtb079,Metabolic pathways 
Rv1869c,mtb079,Metabolic pathways 
Rv1872c,mtb079,Metabolic pathways 
Rv1878,mtb079,Metabolic pathways 
Rv1885c,mtb079,Metabolic pathways 
Rv1886c,mtb079,Metabolic pathways 
Rv1905c,mtb079,Metabolic pathways 
Rv1908c,mtb079,Metabolic pathways 
Rv1915,mtb079,Metabolic pathways 
Rv1916,mtb079,Metabolic pathways 
Rv1940,mtb079,Metabolic pathways 
Rv1981c,mtb079,Metabolic pathways 
Rv2002,mtb079,Metabolic pathways 
Rv2006,mtb079,Metabolic pathways 
Rv2029c,mtb079,Metabolic pathways 
Rv2043c,mtb079,Metabolic pathways 
Rv2054,mtb079,Metabolic pathways 
Rv2062c,mtb079,Metabolic pathways 
Rv2064,mtb079,Metabolic pathways 
Rv2065,mtb079,Metabolic pathways 
Rv2066,mtb079,Metabolic pathways 
Rv2070c,mtb079,Metabolic pathways 
Rv2071c,mtb079,Metabolic pathways 
Rv2072c,mtb079,Metabolic pathways 
Rv2074,mtb079,Metabolic pathways 
Rv2121c,mtb079,Metabolic pathways 
Rv2122c,mtb079,Metabolic pathways 
Rv2124c,mtb079,Metabolic pathways 
Rv2131c,mtb079,Metabolic pathways 
Rv2139,mtb079,Metabolic pathways 
Rv2149c,mtb079,Metabolic pathways 
Rv2152c,mtb079,Metabolic pathways 
Rv2153c,mtb079,Metabolic pathways 
Rv2155c,mtb079,Metabolic pathways 
Rv2156c,mtb079,Metabolic pathways 
Rv2157c,mtb079,Metabolic pathways 
Rv2158c,mtb079,Metabolic pathways 
Rv2163c,mtb079,Metabolic pathways 
Rv2173,mtb079,Metabolic pathways 
Rv2178c,mtb079,Metabolic pathways 
Rv2182c,mtb079,Metabolic pathways 
Rv2187,mtb079,Metabolic pathways 
Rv2188c,mtb079,Metabolic pathways 
Rv2192c,mtb079,Metabolic pathways 
Rv2193,mtb079,Metabolic pathways 
Rv2194,mtb079,Metabolic pathways 
Rv2195,mtb079,Metabolic pathways 
Rv2196,mtb079,Metabolic pathways 
Rv2199c,mtb079,Metabolic pathways 
Rv2200c,mtb079,Metabolic pathways 
Rv2201,mtb079,Metabolic pathways 
Rv2202c,mtb079,Metabolic pathways 
Rv2205c,mtb079,Metabolic pathways 
Rv2207,mtb079,Metabolic pathways 
Rv2208,mtb079,Metabolic pathways 
Rv2210c,mtb079,Metabolic pathways 
Rv2211c,mtb079,Metabolic pathways 
Rv2213,mtb079,Metabolic pathways 
Rv2215,mtb079,Metabolic pathways 
Rv2217,mtb079,Metabolic pathways 
Rv2218,mtb079,Metabolic pathways 
Rv2220,mtb079,Metabolic pathways 
Rv2222c,mtb079,Metabolic pathways 
Rv2225,mtb079,Metabolic pathways 
Rv2228c,mtb079,Metabolic pathways 
Rv2236c,mtb079,Metabolic pathways 
Rv2241,mtb079,Metabolic pathways 
Rv2243,mtb079,Metabolic pathways 
Rv2244,mtb079,Metabolic pathways 
Rv2245,mtb079,Metabolic pathways 
Rv2246,mtb079,Metabolic pathways 
Rv2247,mtb079,Metabolic pathways 
Rv2251,mtb079,Metabolic pathways 
Rv2252,mtb079,Metabolic pathways 
Rv2285,mtb079,Metabolic pathways 
Rv2291,mtb079,Metabolic pathways 
Rv2294,mtb079,Metabolic pathways 
Rv2296,mtb079,Metabolic pathways 
Rv2323c,mtb079,Metabolic pathways 
Rv2334,mtb079,Metabolic pathways 
Rv2335,mtb079,Metabolic pathways 
Rv2344c,mtb079,Metabolic pathways 
Rv2349c,mtb079,Metabolic pathways 
Rv2350c,mtb079,Metabolic pathways 
Rv2351c,mtb079,Metabolic pathways 
Rv2363,mtb079,Metabolic pathways 
Rv2377c,mtb079,Metabolic pathways 
Rv2391,mtb079,Metabolic pathways 
Rv2392,mtb079,Metabolic pathways 
Rv2394,mtb079,Metabolic pathways 
Rv2402,mtb079,Metabolic pathways 
Rv2421c,mtb079,Metabolic pathways 
Rv2427c,mtb079,Metabolic pathways 
Rv2436,mtb079,Metabolic pathways 
Rv2438c,mtb079,Metabolic pathways 
Rv2439c,mtb079,Metabolic pathways 
Rv2445c,mtb079,Metabolic pathways 
Rv2447c,mtb079,Metabolic pathways 
Rv2453c,mtb079,Metabolic pathways 
Rv2454c,mtb079,Metabolic pathways 
Rv2455c,mtb079,Metabolic pathways 
Rv2458,mtb079,Metabolic pathways 
Rv2465c,mtb079,Metabolic pathways 
Rv2467,mtb079,Metabolic pathways 
Rv2471,mtb079,Metabolic pathways 
Rv2476c,mtb079,Metabolic pathways 
Rv2482c,mtb079,Metabolic pathways 
Rv2484c,mtb079,Metabolic pathways 
Rv2486,mtb079,Metabolic pathways 
Rv2495c,mtb079,Metabolic pathways 
Rv2496c,mtb079,Metabolic pathways 
Rv2497c,mtb079,Metabolic pathways 
Rv2500c,mtb079,Metabolic pathways 
Rv2501c,mtb079,Metabolic pathways 
Rv2502c,mtb079,Metabolic pathways 
Rv2503c,mtb079,Metabolic pathways 
Rv2504c,mtb079,Metabolic pathways 
Rv2509,mtb079,Metabolic pathways 
Rv2523c,mtb079,Metabolic pathways 
Rv2524c,mtb079,Metabolic pathways 
Rv2537c,mtb079,Metabolic pathways 
Rv2538c,mtb079,Metabolic pathways 
Rv2539c,mtb079,Metabolic pathways 
Rv2540c,mtb079,Metabolic pathways 
Rv2573,mtb079,Metabolic pathways 
Rv2579,mtb079,Metabolic pathways 
Rv2581c,mtb079,Metabolic pathways 
Rv2583c,mtb079,Metabolic pathways 
Rv2584c,mtb079,Metabolic pathways 
Rv2589,mtb079,Metabolic pathways 
Rv2601,mtb079,Metabolic pathways 
Rv2604c,mtb079,Metabolic pathways 
Rv2606c,mtb079,Metabolic pathways 
Rv2607,mtb079,Metabolic pathways 
Rv2610c,mtb079,Metabolic pathways 
Rv2611c,mtb079,Metabolic pathways 
Rv2613c,mtb079,Metabolic pathways 
Rv2676c,mtb079,Metabolic pathways 
Rv2677c,mtb079,Metabolic pathways 
Rv2678c,mtb079,Metabolic pathways 
Rv2682c,mtb079,Metabolic pathways 
Rv2697c,mtb079,Metabolic pathways 
Rv2701c,mtb079,Metabolic pathways 
Rv2702,mtb079,Metabolic pathways 
Rv2713,mtb079,Metabolic pathways 
Rv2724c,mtb079,Metabolic pathways 
Rv2726c,mtb079,Metabolic pathways 
Rv2727c,mtb079,Metabolic pathways 
Rv2746c,mtb079,Metabolic pathways 
Rv2747,mtb079,Metabolic pathways 
Rv2753c,mtb079,Metabolic pathways 
Rv2754c,mtb079,Metabolic pathways 
Rv2763c,mtb079,Metabolic pathways 
Rv2764c,mtb079,Metabolic pathways 
Rv2765,mtb079,Metabolic pathways 
Rv2773c,mtb079,Metabolic pathways 
Rv2780,mtb079,Metabolic pathways 
Rv2781c,mtb079,Metabolic pathways 
Rv2786c,mtb079,Metabolic pathways 
Rv2790c,mtb079,Metabolic pathways 
Rv2794c,mtb079,Metabolic pathways 
Rv2837c,mtb079,Metabolic pathways 
Rv2847c,mtb079,Metabolic pathways 
Rv2848c,mtb079,Metabolic pathways 
Rv2849c,mtb079,Metabolic pathways 
Rv2850c,mtb079,Metabolic pathways 
Rv2852c,mtb079,Metabolic pathways 
Rv2860c,mtb079,Metabolic pathways 
Rv2868c,mtb079,Metabolic pathways 
Rv2870c,mtb079,Metabolic pathways 
Rv2881c,mtb079,Metabolic pathways 
Rv2883c,mtb079,Metabolic pathways 
Rv2888c,mtb079,Metabolic pathways 
Rv2911,mtb079,Metabolic pathways 
Rv2922A,mtb079,Metabolic pathways 
Rv2949c,mtb079,Metabolic pathways 
Rv2964,mtb079,Metabolic pathways 
Rv2965c,mtb079,Metabolic pathways 
Rv2967c,mtb079,Metabolic pathways 
Rv2977c,mtb079,Metabolic pathways 
Rv2981c,mtb079,Metabolic pathways 
Rv2983,mtb079,Metabolic pathways 
Rv2987c,mtb079,Metabolic pathways 
Rv2988c,mtb079,Metabolic pathways 
Rv2992c,mtb079,Metabolic pathways 
Rv2995c,mtb079,Metabolic pathways 
Rv2996c,mtb079,Metabolic pathways 
Rv3001c,mtb079,Metabolic pathways 
Rv3002c,mtb079,Metabolic pathways 
Rv3003c,mtb079,Metabolic pathways 
Rv3009c,mtb079,Metabolic pathways 
Rv3010c,mtb079,Metabolic pathways 
Rv3011c,mtb079,Metabolic pathways 
Rv3012c,mtb079,Metabolic pathways 
Rv3025c,mtb079,Metabolic pathways 
Rv3031,mtb079,Metabolic pathways 
Rv3032,mtb079,Metabolic pathways 
Rv3039c,mtb079,Metabolic pathways 
Rv3042c,mtb079,Metabolic pathways 
Rv3043c,mtb079,Metabolic pathways 
Rv3045,mtb079,Metabolic pathways 
Rv3048c,mtb079,Metabolic pathways 
Rv3051c,mtb079,Metabolic pathways 
Rv3068c,mtb079,Metabolic pathways 
Rv3087,mtb079,Metabolic pathways 
Rv3088,mtb079,Metabolic pathways 
Rv3097c,mtb079,Metabolic pathways 
Rv3107c,mtb079,Metabolic pathways 
Rv3109,mtb079,Metabolic pathways 
Rv3110,mtb079,Metabolic pathways 
Rv3111,mtb079,Metabolic pathways 
Rv3117,mtb079,Metabolic pathways 
Rv3119,mtb079,Metabolic pathways 
Rv3130c,mtb079,Metabolic pathways 
Rv3137,mtb079,Metabolic pathways 
Rv3140,mtb079,Metabolic pathways 
Rv3145,mtb079,Metabolic pathways 
Rv3146,mtb079,Metabolic pathways 
Rv3147,mtb079,Metabolic pathways 
Rv3148,mtb079,Metabolic pathways 
Rv3149,mtb079,Metabolic pathways 
Rv3150,mtb079,Metabolic pathways 
Rv3151,mtb079,Metabolic pathways 
Rv3152,mtb079,Metabolic pathways 
Rv3153,mtb079,Metabolic pathways 
Rv3154,mtb079,Metabolic pathways 
Rv3155,mtb079,Metabolic pathways 
Rv3156,mtb079,Metabolic pathways 
Rv3157,mtb079,Metabolic pathways 
Rv3158,mtb079,Metabolic pathways 
Rv3170,mtb079,Metabolic pathways 
Rv3175,mtb079,Metabolic pathways 
Rv3199c,mtb079,Metabolic pathways 
Rv3215,mtb079,Metabolic pathways 
Rv3227,mtb079,Metabolic pathways 
Rv3228,mtb079,Metabolic pathways 
Rv3229c,mtb079,Metabolic pathways 
Rv3230c,mtb079,Metabolic pathways 
Rv3234c,mtb079,Metabolic pathways 
Rv3238c,mtb079,Metabolic pathways 
Rv3247c,mtb079,Metabolic pathways 
Rv3248c,mtb079,Metabolic pathways 
Rv3255c,mtb079,Metabolic pathways 
Rv3257c,mtb079,Metabolic pathways 
Rv3261,mtb079,Metabolic pathways 
Rv3262,mtb079,Metabolic pathways 
Rv3264c,mtb079,Metabolic pathways 
Rv3265c,mtb079,Metabolic pathways 
Rv3266c,mtb079,Metabolic pathways 
Rv3273,mtb079,Metabolic pathways 
Rv3275c,mtb079,Metabolic pathways 
Rv3276c,mtb079,Metabolic pathways 
Rv3279c,mtb079,Metabolic pathways 
Rv3280,mtb079,Metabolic pathways 
Rv3281,mtb079,Metabolic pathways 
Rv3282,mtb079,Metabolic pathways 
Rv3283,mtb079,Metabolic pathways 
Rv3285,mtb079,Metabolic pathways 
Rv3293,mtb079,Metabolic pathways 
Rv3307,mtb079,Metabolic pathways 
Rv3308,mtb079,Metabolic pathways 
Rv3309c,mtb079,Metabolic pathways 
Rv3310,mtb079,Metabolic pathways 
Rv3313c,mtb079,Metabolic pathways 
Rv3314c,mtb079,Metabolic pathways 
Rv3315c,mtb079,Metabolic pathways 
Rv3316,mtb079,Metabolic pathways 
Rv3317,mtb079,Metabolic pathways 
Rv3318,mtb079,Metabolic pathways 
Rv3319,mtb079,Metabolic pathways 
Rv3323c,mtb079,Metabolic pathways 
Rv3324c,mtb079,Metabolic pathways 
Rv3330,mtb079,Metabolic pathways 
Rv3332,mtb079,Metabolic pathways 
Rv3339c,mtb079,Metabolic pathways 
Rv3340,mtb079,Metabolic pathways 
Rv3341,mtb079,Metabolic pathways 
Rv3356c,mtb079,Metabolic pathways 
Rv3371,mtb079,Metabolic pathways 
Rv3372,mtb079,Metabolic pathways 
Rv3375,mtb079,Metabolic pathways 
Rv3379c,mtb079,Metabolic pathways 
Rv3382c,mtb079,Metabolic pathways 
Rv3383c,mtb079,Metabolic pathways 
Rv3393,mtb079,Metabolic pathways 
Rv3396c,mtb079,Metabolic pathways 
Rv3397c,mtb079,Metabolic pathways 
Rv3398c,mtb079,Metabolic pathways 
Rv3410c,mtb079,Metabolic pathways 
Rv3411c,mtb079,Metabolic pathways 
Rv3423c,mtb079,Metabolic pathways 
Rv3432c,mtb079,Metabolic pathways 
Rv3436c,mtb079,Metabolic pathways 
Rv3441c,mtb079,Metabolic pathways 
Rv3451,mtb079,Metabolic pathways 
Rv3464,mtb079,Metabolic pathways 
Rv3465,mtb079,Metabolic pathways 
Rv3468c,mtb079,Metabolic pathways 
Rv3469c,mtb079,Metabolic pathways 
Rv3470c,mtb079,Metabolic pathways 
Rv3480c,mtb079,Metabolic pathways 
Rv3490,mtb079,Metabolic pathways 
Rv3509c,mtb079,Metabolic pathways 
Rv3523,mtb079,Metabolic pathways 
Rv3526,mtb079,Metabolic pathways 
Rv3534c,mtb079,Metabolic pathways 
Rv3535c,mtb079,Metabolic pathways 
Rv3536c,mtb079,Metabolic pathways 
Rv3537,mtb079,Metabolic pathways 
Rv3546,mtb079,Metabolic pathways 
Rv3556c,mtb079,Metabolic pathways 
Rv3559c,mtb079,Metabolic pathways 
Rv3561,mtb079,Metabolic pathways 
Rv3566c,mtb079,Metabolic pathways 
Rv3567c,mtb079,Metabolic pathways 
Rv3568c,mtb079,Metabolic pathways 
Rv3569c,mtb079,Metabolic pathways 
Rv3570c,mtb079,Metabolic pathways 
Rv3571,mtb079,Metabolic pathways 
Rv3581c,mtb079,Metabolic pathways 
Rv3582c,mtb079,Metabolic pathways 
Rv3588c,mtb079,Metabolic pathways 
Rv3600c,mtb079,Metabolic pathways 
Rv3601c,mtb079,Metabolic pathways 
Rv3602c,mtb079,Metabolic pathways 
Rv3606c,mtb079,Metabolic pathways 
Rv3607c,mtb079,Metabolic pathways 
Rv3608c,mtb079,Metabolic pathways 
Rv3609c,mtb079,Metabolic pathways 
Rv3624c,mtb079,Metabolic pathways 
Rv3627c,mtb079,Metabolic pathways 
Rv3634c,mtb079,Metabolic pathways 
Rv3645,mtb079,Metabolic pathways 
Rv3667,mtb079,Metabolic pathways 
Rv3684,mtb079,Metabolic pathways 
Rv3696c,mtb079,Metabolic pathways 
Rv3700c,mtb079,Metabolic pathways 
Rv3701c,mtb079,Metabolic pathways 
Rv3702c,mtb079,Metabolic pathways 
Rv3703c,mtb079,Metabolic pathways 
Rv3704c,mtb079,Metabolic pathways 
Rv3708c,mtb079,Metabolic pathways 
Rv3709c,mtb079,Metabolic pathways 
Rv3710,mtb079,Metabolic pathways 
Rv3712,mtb079,Metabolic pathways 
Rv3713,mtb079,Metabolic pathways 
Rv3734c,mtb079,Metabolic pathways 
Rv3740c,mtb079,Metabolic pathways 
Rv3754,mtb079,Metabolic pathways 
Rv3772,mtb079,Metabolic pathways 
Rv3782,mtb079,Metabolic pathways 
Rv3784,mtb079,Metabolic pathways 
Rv3792,mtb079,Metabolic pathways 
Rv3799c,mtb079,Metabolic pathways 
Rv3800c,mtb079,Metabolic pathways 
Rv3801c,mtb079,Metabolic pathways 
Rv3804c,mtb079,Metabolic pathways 
Rv3808c,mtb079,Metabolic pathways 
Rv3809c,mtb079,Metabolic pathways 
Rv3838c,mtb079,Metabolic pathways 
Rv3858c,mtb079,Metabolic pathways 
Rv3859c,mtb079,Metabolic pathways 
Rv0070c,mtb080,Methane metabolism 
Rv0363c,mtb080,Methane metabolism 
Rv0408,mtb080,Methane metabolism 
Rv0409,mtb080,Methane metabolism 
Rv0489,mtb080,Methane metabolism 
Rv0728c,mtb080,Methane metabolism 
Rv0761c,mtb080,Methane metabolism 
Rv0884c,mtb080,Methane metabolism 
Rv1023,mtb080,Methane metabolism 
Rv1093,mtb080,Methane metabolism 
Rv1099c,mtb080,Methane metabolism 
Rv1173,mtb080,Methane metabolism 
Rv1240,mtb080,Methane metabolism 
Rv2029c,mtb080,Methane metabolism 
Rv2983,mtb080,Methane metabolism 
Rv2996c,mtb080,Methane metabolism 
Rv3010c,mtb080,Methane metabolism 
Rv3042c,mtb080,Methane metabolism 
Rv3261,mtb080,Methane metabolism 
Rv3262,mtb080,Methane metabolism 
Rv3667,mtb080,Methane metabolism 
Rv0037c,mtb081,MFS-type transporter
Rv0066c,mtb082,Microbial metabolism in diverse environments 
Rv0070c,mtb082,Microbial metabolism in diverse environments 
Rv0147,mtb082,Microbial metabolism in diverse environments 
Rv0211,mtb082,Microbial metabolism in diverse environments 
Rv0223c,mtb082,Microbial metabolism in diverse environments 
Rv0234c,mtb082,Microbial metabolism in diverse environments 
Rv0243,mtb082,Microbial metabolism in diverse environments 
Rv0247c,mtb082,Microbial metabolism in diverse environments 
Rv0248c,mtb082,Microbial metabolism in diverse environments 
Rv0252,mtb082,Microbial metabolism in diverse environments 
Rv0253,mtb082,Microbial metabolism in diverse environments 
Rv0260c,mtb082,Microbial metabolism in diverse environments 
Rv0331,mtb082,Microbial metabolism in diverse environments 
Rv0363c,mtb082,Microbial metabolism in diverse environments 
Rv0400c,mtb082,Microbial metabolism in diverse environments 
Rv0408,mtb082,Microbial metabolism in diverse environments 
Rv0409,mtb082,Microbial metabolism in diverse environments 
Rv0458,mtb082,Microbial metabolism in diverse environments 
Rv0462,mtb082,Microbial metabolism in diverse environments 
Rv0467,mtb082,Microbial metabolism in diverse environments 
Rv0468,mtb082,Microbial metabolism in diverse environments 
Rv0489,mtb082,Microbial metabolism in diverse environments 
Rv0509,mtb082,Microbial metabolism in diverse environments 
Rv0510,mtb082,Microbial metabolism in diverse environments 
Rv0511,mtb082,Microbial metabolism in diverse environments 
Rv0512,mtb082,Microbial metabolism in diverse environments 
Rv0524,mtb082,Microbial metabolism in diverse environments 
Rv0650,mtb082,Microbial metabolism in diverse environments 
Rv0727c,mtb082,Microbial metabolism in diverse environments 
Rv0728c,mtb082,Microbial metabolism in diverse environments 
Rv0760c,mtb082,Microbial metabolism in diverse environments 
Rv0761c,mtb082,Microbial metabolism in diverse environments 
Rv0768,mtb082,Microbial metabolism in diverse environments 
Rv0771,mtb082,Microbial metabolism in diverse environments 
Rv0815c,mtb082,Microbial metabolism in diverse environments 
Rv0858c,mtb082,Microbial metabolism in diverse environments 
Rv0859,mtb082,Microbial metabolism in diverse environments 
Rv0860,mtb082,Microbial metabolism in diverse environments 
Rv0884c,mtb082,Microbial metabolism in diverse environments 
Rv0889c,mtb082,Microbial metabolism in diverse environments 
Rv0896,mtb082,Microbial metabolism in diverse environments 
Rv0914c,mtb082,Microbial metabolism in diverse environments 
Rv0946c,mtb082,Microbial metabolism in diverse environments 
Rv0951,mtb082,Microbial metabolism in diverse environments 
Rv0952,mtb082,Microbial metabolism in diverse environments 
Rv1017c,mtb082,Microbial metabolism in diverse environments 
Rv1023,mtb082,Microbial metabolism in diverse environments 
Rv1070c,mtb082,Microbial metabolism in diverse environments 
Rv1074c,mtb082,Microbial metabolism in diverse environments 
Rv1093,mtb082,Microbial metabolism in diverse environments 
Rv1098c,mtb082,Microbial metabolism in diverse environments 
Rv1099c,mtb082,Microbial metabolism in diverse environments 
Rv1106c,mtb082,Microbial metabolism in diverse environments 
Rv1121,mtb082,Microbial metabolism in diverse environments 
Rv1122,mtb082,Microbial metabolism in diverse environments 
Rv1127c,mtb082,Microbial metabolism in diverse environments 
Rv1131,mtb082,Microbial metabolism in diverse environments 
Rv1161,mtb082,Microbial metabolism in diverse environments 
Rv1162,mtb082,Microbial metabolism in diverse environments 
Rv1164,mtb082,Microbial metabolism in diverse environments 
Rv1173,mtb082,Microbial metabolism in diverse environments 
Rv1201c,mtb082,Microbial metabolism in diverse environments 
Rv1202,mtb082,Microbial metabolism in diverse environments 
Rv1240,mtb082,Microbial metabolism in diverse environments 
Rv1248c,mtb082,Microbial metabolism in diverse environments 
Rv1257c,mtb082,Microbial metabolism in diverse environments 
Rv1263,mtb082,Microbial metabolism in diverse environments 
Rv1285,mtb082,Microbial metabolism in diverse environments 
Rv1286,mtb082,Microbial metabolism in diverse environments 
Rv1293,mtb082,Microbial metabolism in diverse environments 
Rv1294,mtb082,Microbial metabolism in diverse environments 
Rv1295,mtb082,Microbial metabolism in diverse environments 
Rv1296,mtb082,Microbial metabolism in diverse environments 
Rv1322A,mtb082,Microbial metabolism in diverse environments 
Rv1323,mtb082,Microbial metabolism in diverse environments 
Rv1408,mtb082,Microbial metabolism in diverse environments 
Rv1436,mtb082,Microbial metabolism in diverse environments 
